t_over_theta,goupillaud,series,transfer_shifted
3.278500000000e+01,5.749085181137e-14,5.749085181137e-14,5.747106509600e-14
3.279000000000e+01,5.720411514833e-14,5.720411514833e-14,5.716682986048e-14
3.279500000000e+01,5.691880858273e-14,5.691880858273e-14,5.692372162454e-14
3.280000000000e+01,5.663492498230e-14,5.663492498230e-14,5.660954369818e-14
3.280500000000e+01,5.635245725032e-14,5.635245725032e-14,5.632752868464e-14
3.281000000000e+01,5.607139832545e-14,5.607139832545e-14,5.605698033869e-14
3.281500000000e+01,5.579174118157e-14,5.579174118157e-14,5.576826910345e-14
3.282000000000e+01,5.551347882756e-14,5.551347882756e-14,5.551524825556e-14
3.282500000000e+01,5.523660430718e-14,5.523660430718e-14,5.520539265006e-14
3.283000000000e+01,5.496111069884e-14,5.496111069884e-14,5.493698348020e-14
3.283500000000e+01,5.468699111549e-14,5.468699111549e-14,5.469117216963e-14
3.284000000000e+01,5.441423870440e-14,5.441423870440e-14,5.442328927920e-14
3.284500000000e+01,5.414284664700e-14,5.414284664700e-14,5.414889192130e-14
3.285000000000e+01,5.387280815872e-14,5.387280815872e-14,5.389783025850e-14
3.285500000000e+01,5.360411648884e-14,5.360411648884e-14,5.358416883118e-14
3.286000000000e+01,5.333676492026e-14,5.333676492026e-14,5.331259474141e-14
3.286500000000e+01,5.307074676940e-14,5.307074676940e-14,5.303105273492e-14
3.287000000000e+01,5.280605538599e-14,5.280605538599e-14,5.276927757637e-14
3.287500000000e+01,5.254268415293e-14,5.254268415293e-14,5.253602361160e-14
3.288000000000e+01,5.228062648612e-14,5.228062648612e-14,5.228695666416e-14
3.288500000000e+01,5.201987583426e-14,5.201987583426e-14,5.202856559773e-14
3.289000000000e+01,5.176042567876e-14,5.176042567876e-14,5.172809634646e-14
3.289500000000e+01,5.150226953349e-14,5.150226953349e-14,5.147802815626e-14
3.290000000000e+01,5.124540094470e-14,5.124540094470e-14,5.122506564032e-14
3.290500000000e+01,5.098981349079e-14,5.098981349079e-14,5.095798866997e-14
3.291000000000e+01,5.073550078221e-14,5.073550078221e-14,5.074884860310e-14
3.291500000000e+01,5.048245646126e-14,5.048245646126e-14,5.051042020735e-14
3.292000000000e+01,5.023067420193e-14,5.023067420193e-14,5.022539216293e-14
3.292500000000e+01,4.998014770978e-14,4.998014770978e-14,4.999437357183e-14
3.293000000000e+01,4.973087072174e-14,4.973087072174e-14,4.974701544730e-14
3.293500000000e+01,4.948283700599e-14,4.948283700599e-14,4.946885231209e-14
3.294000000000e+01,4.923604036176e-14,4.923604036176e-14,4.922904769790e-14
3.294500000000e+01,4.899047461922e-14,4.899047461922e-14,4.897796919841e-14
3.295000000000e+01,4.874613363931e-14,4.874613363931e-14,4.874821219300e-14
3.295500000000e+01,4.850301131359e-14,4.850301131359e-14,4.849064882249e-14
3.296000000000e+01,4.826110156405e-14,4.826110156405e-14,4.828255146455e-14
3.296500000000e+01,4.802039834303e-14,4.802039834303e-14,4.801964296029e-14
3.297000000000e+01,4.778089563300e-14,4.778089563300e-14,4.777161464709e-14
3.297500000000e+01,4.754258744647e-14,4.754258744647e-14,4.753647030543e-14
3.298000000000e+01,4.730546782577e-14,4.730546782577e-14,4.730928965057e-14
3.298500000000e+01,4.706953084297e-14,4.706953084297e-14,4.704063180678e-14
3.299000000000e+01,4.683477059969e-14,4.683477059969e-14,4.684037013333e-14
3.299500000000e+01,4.660118122698e-14,4.660118122698e-14,4.656818758673e-14
3.300000000000e+01,4.636875688514e-14,4.636875688514e-14,4.634412367419e-14
3.300500000000e+01,4.613749176361e-14,4.613749176361e-14,4.612715258715e-14
3.301000000000e+01,4.590738008079e-14,4.590738008079e-14,4.592533953574e-14
3.301500000000e+01,4.567841608393e-14,4.567841608393e-14,4.565957933365e-14
3.302000000000e+01,4.545059404897e-14,4.545059404897e-14,4.545857565968e-14
3.302500000000e+01,4.522390828038e-14,4.522390828038e-14,4.519183763021e-14
3.303000000000e+01,4.499835311105e-14,4.499835311105e-14,4.501972183279e-14
3.303500000000e+01,4.477392290213e-14,4.477392290213e-14,4.476497429860e-14
3.304000000000e+01,4.455061204288e-14,4.455061204288e-14,4.449937961803e-14
3.304500000000e+01,4.432841495057e-14,4.432841495057e-14,4.432395680719e-14
3.305000000000e+01,4.410732607028e-14,4.410732607028e-14,4.406219468782e-14
3.305500000000e+01,4.388733987481e-14,4.388733987481e-14,4.386171930564e-14
3.306000000000e+01,4.366845086453e-14,4.366845086453e-14,4.365604392327e-14
3.306500000000e+01,4.345065356723e-14,4.345065356723e-14,4.343600941383e-14
3.307000000000e+01,4.323394253800e-14,4.323394253800e-14,4.324526937502e-14
3.307500000000e+01,4.301831235907e-14,4.301831235907e-14,4.299453369343e-14
3.308000000000e+01,4.280375763970e-14,4.280375763970e-14,4.279061948493e-14
3.308500000000e+01,4.259027301603e-14,4.259027301603e-14,4.258035003275e-14
3.309000000000e+01,4.237785315097e-14,4.237785315097e-14,4.235903011818e-14
3.309500000000e+01,4.216649273403e-14,4.216649273403e-14,4.211831839507e-14
3.310000000000e+01,4.195618648120e-14,4.195618648120e-14,4.194487979773e-14
3.310500000000e+01,4.174692913484e-14,4.174692913484e-14,4.170924044026e-14
3.311000000000e+01,4.153871546353e-14,4.153871546352e-14,4.151285002512e-14
3.311500000000e+01,4.133154026191e-14,4.133154026191e-14,4.132335659338e-14
3.312000000000e+01,4.112539835063e-14,4.112539835063e-14,4.107311007783e-14
3.312500000000e+01,4.092028457615e-14,4.092028457615e-14,4.088513214429e-14
3.313000000000e+01,4.071619381061e-14,4.071619381061e-14,4.072424597922e-14
3.313500000000e+01,4.051312095175e-14,4.051312095175e-14,4.050424744969e-14
3.314000000000e+01,4.031106092277e-14,4.031106092277e-14,4.027407826211e-14
3.314500000000e+01,4.011000867215e-14,4.011000867215e-14,4.007805229545e-14
3.315000000000e+01,3.990995917359e-14,3.990995917359e-14,3.985132138974e-14
3.315500000000e+01,3.971090742587e-14,3.971090742587e-14,3.970383538793e-14
3.316000000000e+01,3.951284845267e-14,3.951284845267e-14,3.947951794247e-14
3.316500000000e+01,3.931577730254e-14,3.931577730254e-14,3.931023283978e-14
3.317000000000e+01,3.911968904869e-14,3.911968904869e-14,3.909419965998e-14
3.317500000000e+01,3.892457878892e-14,3.892457878892e-14,3.890075908481e-14
3.318000000000e+01,3.873044164546e-14,3.873044164546e-14,3.865610672138e-14
3.318500000000e+01,3.853727276490e-14,3.853727276490e-14,3.853205482966e-14
3.319000000000e+01,3.834506731799e-14,3.834506731799e-14,3.831305592490e-14
3.319500000000e+01,3.815382049961e-14,3.815382049961e-14,3.815659311289e-14
3.320000000000e+01,3.796352752859e-14,3.796352752859e-14,3.798381202263e-14
3.320500000000e+01,3.777418364759e-14,3.777418364759e-14,3.779339876201e-14
3.321000000000e+01,3.758578412302e-14,3.758578412302e-14,3.756973718598e-14
3.321500000000e+01,3.739832424488e-14,3.739832424488e-14,3.739793555965e-14
3.322000000000e+01,3.721179932667e-14,3.721179932667e-14,3.719800798545e-14
3.322500000000e+01,3.702620470527e-14,3.702620470527e-14,3.698430712347e-14
3.323000000000e+01,3.684153574081e-14,3.684153574081e-14,3.682333291155e-14
3.323500000000e+01,3.665778781656e-14,3.665778781656e-14,3.665133947708e-14
3.324000000000e+01,3.647495633881e-14,3.647495633881e-14,3.648302335203e-14
3.324500000000e+01,3.629303673678e-14,3.629303673678e-14,3.631007976345e-14
3.325000000000e+01,3.611202446247e-14,3.611202446247e-14,3.610857239731e-14
3.325500000000e+01,3.593191499057e-14,3.593191499057e-14,3.590476387500e-14
3.326000000000e+01,3.575270381833e-14,3.575270381833e-14,3.575294516803e-14
3.326500000000e+01,3.557438646547e-14,3.557438646547e-14,3.556862716891e-14
3.327000000000e+01,3.539695847406e-14,3.539695847406e-14,3.537090977600e-14
3.327500000000e+01,3.522041540838e-14,3.522041540838e-14,3.522185219699e-14
3.328000000000e+01,3.504475285485e-14,3.504475285485e-14,3.506032935285e-14
3.328500000000e+01,3.486996642191e-14,3.486996642191e-14,3.481924488151e-14
3.329000000000e+01,3.469605173989e-14,3.469605173989e-14,3.468463330735e-14
3.329500000000e+01,3.452300446091e-14,3.452300446091e-14,3.452779616716e-14
3.330000000000e+01,3.435082025878e-14,3.435082025878e-14,3.433470070977e-14
3.330500000000e+01,3.417949482890e-14,3.417949482890e-14,3.421414470779e-14
3.331000000000e+01,3.400902388812e-14,3.400902388812e-14,3.401993324990e-14
3.331500000000e+01,3.383940317466e-14,3.383940317466e-14,3.385537382504e-14
3.332000000000e+01,3.367062844801e-14,3.367062844801e-14,3.367144112088e-14
3.332500000000e+01,3.350269548877e-14,3.350269548877e-14,3.351121199289e-14
3.333000000000e+01,3.333560009862e-14,3.333560009862e-14,3.333849219643e-14
3.333500000000e+01,3.316933810018e-14,3.316933810018e-14,3.316486938673e-14
3.334000000000e+01,3.300390533688e-14,3.300390533688e-14,3.302474225497e-14
3.334500000000e+01,3.283929767290e-14,3.283929767290e-14,3.284056646083e-14
3.335000000000e+01,3.267551099304e-14,3.267551099304e-14,3.266279498109e-14
3.335500000000e+01,3.251254120262e-14,3.251254120262e-14,3.253315712744e-14
3.336000000000e+01,3.235038422740e-14,3.235038422740e-14,3.235821552319e-14
3.336500000000e+01,3.218903601344e-14,3.218903601344e-14,3.219274779079e-14
3.337000000000e+01,3.202849252703e-14,3.202849252703e-14,3.204003274281e-14
3.337500000000e+01,3.186874975457e-14,3.186874975457e-14,3.188449078912e-14
3.338000000000e+01,3.170980370250e-14,3.170980370250e-14,3.170200428389e-14
3.338500000000e+01,3.155165039714e-14,3.155165039714e-14,3.157675450009e-14
3.339000000000e+01,3.139428588467e-14,3.139428588467e-14,3.140585870173e-14
3.339500000000e+01,3.123770623096e-14,3.123770623096e-14,3.124342250949e-14
3.340000000000e+01,3.108190752151e-14,3.108190752151e-14,3.109309234538e-14
3.340500000000e+01,3.092688586135e-14,3.092688586135e-14,3.094893334061e-14
3.341000000000e+01,3.077263737493e-14,3.077263737493e-14,3.078150787710e-14
3.341500000000e+01,3.061915820603e-14,3.061915820603e-14,3.061952703217e-14
3.342000000000e+01,3.046644451766e-14,3.046644451766e-14,3.048997149375e-14
3.342500000000e+01,3.031449249198e-14,3.031449249198e-14,3.031347783159e-14
3.343000000000e+01,3.016329833017e-14,3.016329833017e-14,3.018294545011e-14
3.343500000000e+01,3.001285825238e-14,3.001285825238e-14,3.005171352420e-14
3.344000000000e+01,2.986316849759e-14,2.986316849759e-14,2.988256449920e-14
3.344500000000e+01,2.971422532356e-14,2.971422532356e-14,2.973855678234e-14
3.345000000000e+01,2.956602500670e-14,2.956602500670e-14,2.960447005817e-14
3.345500000000e+01,2.941856384199e-14,2.941856384199e-14,2.943491386121e-14
3.346000000000e+01,2.927183814290e-14,2.927183814290e-14,2.929559713732e-14
3.346500000000e+01,2.912584424128e-14,2.912584424128e-14,2.915384316408e-14
3.347000000000e+01,2.898057848727e-14,2.898057848727e-14,2.900601032108e-14
3.347500000000e+01,2.883603724922e-14,2.883603724922e-14,2.886672272985e-14
3.348000000000e+01,2.869221691360e-14,2.869221691360e-14,2.869722420486e-14
3.348500000000e+01,2.854911388489e-14,2.854911388489e-14,2.858594138739e-14
3.349000000000e+01,2.840672458550e-14,2.840672458550e-14,2.844472563394e-14
3.349500000000e+01,2.826504545569e-14,2.826504545569e-14,2.827639442647e-14
3.350000000000e+01,2.812407295349e-14,2.812407295349e-14,2.813454057435e-14
3.350500000000e+01,2.798380355457e-14,2.798380355457e-14,2.800668406079e-14
3.351000000000e+01,2.784423375220e-14,2.784423375220e-14,2.784087984236e-14
3.351500000000e+01,2.770536005710e-14,2.770536005710e-14,2.773878341900e-14
3.352000000000e+01,2.756717899745e-14,2.756717899745e-14,2.758270938291e-14
3.352500000000e+01,2.742968711870e-14,2.742968711870e-14,2.744773658540e-14
3.353000000000e+01,2.729288098356e-14,2.729288098356e-14,2.732090792093e-14
3.353500000000e+01,2.715675717185e-14,2.715675717185e-14,2.719265942552e-14
3.354000000000e+01,2.702131228048e-14,2.702131228048e-14,2.703832065625e-14
3.354500000000e+01,2.688654292332e-14,2.688654292332e-14,2.688172944073e-14
3.355000000000e+01,2.675244573114e-14,2.675244573114e-14,2.679488561171e-14
3.355500000000e+01,2.661901735148e-14,2.661901735148e-14,2.666139261273e-14
3.356000000000e+01,2.648625444864e-14,2.648625444864e-14,2.653026346575e-14
3.356500000000e+01,2.635415370354e-14,2.635415370354e-14,2.639424923867e-14
3.357000000000e+01,2.622271181365e-14,2.622271181365e-14,2.624012739927e-14
3.357500000000e+01,2.609192549291e-14,2.609192549291e-14,2.608016893835e-14
3.358000000000e+01,2.596179147167e-14,2.596179147167e-14,2.600724037650e-14
3.358500000000e+01,2.583230649657e-14,2.583230649657e-14,2.587517523521e-14
3.359000000000e+01,2.570346733047e-14,2.570346733047e-14,2.570658369605e-14
3.359500000000e+01,2.557527075238e-14,2.557527075238e-14,2.560848375121e-14
3.360000000000e+01,2.544771355740e-14,2.544771355740e-14,2.549420086826e-14
3.360500000000e+01,2.532079255658e-14,2.532079255658e-14,2.534644736771e-14
3.361000000000e+01,2.519450457689e-14,2.519450457689e-14,2.524462386863e-14
3.361500000000e+01,2.506884646112e-14,2.506884646112e-14,2.510611716520e-14
3.362000000000e+01,2.494381506782e-14,2.494381506782e-14,2.495797483982e-14
3.362500000000e+01,2.481940727119e-14,2.481940727119e-14,2.481758414439e-14
3.363000000000e+01,2.469561996104e-14,2.469561996104e-14,2.468486971213e-14
3.363500000000e+01,2.457245004267e-14,2.457245004267e-14,2.458543686518e-14
3.364000000000e+01,2.444989443683e-14,2.444989443683e-14,2.445830672048e-14
3.364500000000e+01,2.432795007962e-14,2.432795007962e-14,2.436359618609e-14
3.365000000000e+01,2.420661392242e-14,2.420661392242e-14,2.423354204919e-14
3.365500000000e+01,2.408588293184e-14,2.408588293184e-14,2.409038815854e-14
3.366000000000e+01,2.396575408958e-14,2.396575408958e-14,2.400163645425e-14
3.366500000000e+01,2.384622439242e-14,2.384622439242e-14,2.387003332311e-14
3.367000000000e+01,2.372729085211e-14,2.372729085211e-14,2.372592112737e-14
3.367500000000e+01,2.360895049530e-14,2.360895049530e-14,2.360278772201e-14
3.368000000000e+01,2.349120036349e-14,2.349120036349e-14,2.349457414584e-14
3.368500000000e+01,2.337403751291e-14,2.337403751291e-14,2.336551168668e-14
3.369000000000e+01,2.325745901448e-14,2.325745901448e-14,2.327606093220e-14
3.369500000000e+01,2.314146195374e-14,2.314146195374e-14,2.316244776258e-14
3.370000000000e+01,2.302604343075e-14,2.302604343075e-14,2.303052127137e-14
3.370500000000e+01,2.291120056005e-14,2.291120056005e-14,2.293699430757e-14
3.371000000000e+01,2.279693047055e-14,2.279693047055e-14,2.283162458576e-14
3.371500000000e+01,2.268323030550e-14,2.268323030550e-14,2.269194142354e-14
3.372000000000e+01,2.257009722239e-14,2.257009722239e-14,2.256612673296e-14
3.372500000000e+01,2.245752839288e-14,2.245752839288e-14,2.245991606355e-14
3.373000000000e+01,2.234552100276e-14,2.234552100276e-14,2.233090712650e-14
3.373500000000e+01,2.223407225182e-14,2.223407225182e-14,2.221732775881e-14
3.374000000000e+01,2.212317935384e-14,2.212317935384e-14,2.215350576657e-14
3.374500000000e+01,2.201283953650e-14,2.201283953650e-14,2.202253839937e-14
3.375000000000e+01,2.190305004129e-14,2.190305004129e-14,2.192101363241e-14
3.375500000000e+01,2.179380812348e-14,2.179380812348e-14,2.183506045955e-14
3.376000000000e+01,2.168511105200e-14,2.168511105200e-14,2.171549195646e-14
3.376500000000e+01,2.157695610943e-14,2.157695610943e-14,2.157394903231e-14
3.377000000000e+01,2.146934059189e-14,2.146934059189e-14,2.147803762648e-14
3.377500000000e+01,2.136226536641e-14,2.136226180897e-14,2.134795310758e-14
3.378000000000e+01,2.125572400736e-14,2.125571708372e-14,2.125594236407e-14
3.378500000000e+01,2.114971386051e-14,2.114970375249e-14,2.116013481154e-14
3.379000000000e+01,2.104423228449e-14,2.104421916497e-14,2.104818030991e-14
3.379500000000e+01,2.093927665069e-14,2.093926068402e-14,2.097264187263e-14
3.380000000000e+01,2.083484434325e-14,2.083482568567e-14,2.084763324532e-14
3.380500000000e+01,2.073093275899e-14,2.073091155905e-14,2.078761057531e-14
3.381000000000e+01,2.062753930739e-14,2.062751570630e-14,2.067338298211e-14
3.381500000000e+01,2.052466141052e-14,2.052463554252e-14,2.052181817221e-14
3.382000000000e+01,2.042229650301e-14,2.042226849569e-14,2.036182496615e-14
3.382500000000e+01,2.032044203197e-14,2.032041200664e-14,2.025634685683e-14
3.383000000000e+01,2.021909545699e-14,2.021906352895e-14,2.025253226662e-14
3.383500000000e+01,2.011825425006e-14,2.011822052890e-14,2.021836345187e-14
3.384000000000e+01,2.001791589553e-14,2.001788048541e-14,2.004479954130e-14
3.384500000000e+01,1.991807789006e-14,1.991804088998e-14,2.000312837127e-14
3.385000000000e+01,1.981873774256e-14,1.981869924660e-14,1.982320634015e-14
3.385500000000e+01,1.971989297416e-14,1.971985307174e-14,1.966592619530e-14
3.386000000000e+01,1.962154111814e-14,1.962149989423e-14,1.954416807231e-14
3.386500000000e+01,1.952367971990e-14,1.952363725524e-14,1.949946494169e-14
3.387000000000e+01,1.942630633687e-14,1.942626270820e-14,1.949008364663e-14
3.387500000000e+01,1.932941853852e-14,1.932937381873e-14,1.938884368594e-14
3.388000000000e+01,1.923301390625e-14,1.923296816462e-14,1.925220122779e-14
3.388500000000e+01,1.913709003338e-14,1.913704333572e-14,1.912699959124e-14
3.389000000000e+01,1.904164452506e-14,1.904159693389e-14,1.905427192625e-14
3.389500000000e+01,1.894667499827e-14,1.894662657299e-14,1.891873530015e-14
3.390000000000e+01,1.885217908171e-14,1.885212987873e-14,1.883424528975e-14
3.390500000000e+01,1.875815441580e-14,1.875810448870e-14,1.873075120422e-14
3.391000000000e+01,1.866459865258e-14,1.866454805225e-14,1.864849685735e-14
3.391500000000e+01,1.857150945569e-14,1.857145823049e-14,1.858715313228e-14
3.392000000000e+01,1.847888450033e-14,1.847883269614e-14,1.850786547902e-14
3.392500000000e+01,1.838672147317e-14,1.838666913358e-14,1.840413580715e-14
3.393000000000e+01,1.829501807230e-14,1.829496523870e-14,1.829560851183e-14
3.393500000000e+01,1.820377200723e-14,1.820371871890e-14,1.820350541091e-14
3.394000000000e+01,1.811298099878e-14,1.811292729302e-14,1.813262998892e-14
3.394500000000e+01,1.802264277906e-14,1.802258869127e-14,1.801874530649e-14
3.395000000000e+01,1.793275509138e-14,1.793270065517e-14,1.791028029730e-14
3.395500000000e+01,1.784331569028e-14,1.784326093752e-14,1.784256635596e-14
3.396000000000e+01,1.775432234136e-14,1.775426730233e-14,1.773682193649e-14
3.396500000000e+01,1.766577282135e-14,1.766571752474e-14,1.767579812400e-14
3.397000000000e+01,1.757766491796e-14,1.757760939101e-14,1.760030066615e-14
3.397500000000e+01,1.748999642988e-14,1.748994069843e-14,1.750316769911e-14
3.398000000000e+01,1.740276516674e-14,1.740270925528e-14,1.741670435991e-14
3.398500000000e+01,1.731596894900e-14,1.731591288077e-14,1.733208622482e-14
3.399000000000e+01,1.722960560795e-14,1.722954940498e-14,1.722967761574e-14
3.399500000000e+01,1.714367298565e-14,1.714361666882e-14,1.716654637009e-14
3.400000000000e+01,1.705816893488e-14,1.705811252397e-14,1.704998025394e-14
3.400500000000e+01,1.697309131905e-14,1.697303483283e-14,1.697127723678e-14
3.401000000000e+01,1.688843801220e-14,1.688838146844e-14,1.688764631845e-14
3.401500000000e+01,1.680420689893e-14,1.680415031446e-14,1.680918146712e-14
3.402000000000e+01,1.672039587436e-14,1.672033926512e-14,1.675609923484e-14
3.402500000000e+01,1.663700284404e-14,1.663694622513e-14,1.664550389980e-14
3.403000000000e+01,1.655402572396e-14,1.655396910966e-14,1.656188216745e-14
3.403500000000e+01,1.647146244044e-14,1.647140584428e-14,1.646885272462e-14
3.404000000000e+01,1.638931093013e-14,1.638925436491e-14,1.639405464094e-14
3.404500000000e+01,1.630756913993e-14,1.630751261775e-14,1.632470929682e-14
3.405000000000e+01,1.622623502695e-14,1.622617855925e-14,1.622511728141e-14
3.405500000000e+01,1.614530655845e-14,1.614525015607e-14,1.612076969677e-14
3.406000000000e+01,1.606478171183e-14,1.606472538497e-14,1.606866949635e-14
3.406500000000e+01,1.598465847452e-14,1.598460223285e-14,1.598449396269e-14
3.407000000000e+01,1.590493484398e-14,1.590487869662e-14,1.591304198074e-14
3.407500000000e+01,1.582560882762e-14,1.582555278318e-14,1.583570633683e-14
3.408000000000e+01,1.574667844278e-14,1.574662250939e-14,1.573691796983e-14
3.408500000000e+01,1.566814171666e-14,1.566808590198e-14,1.565299362618e-14
3.409000000000e+01,1.558999668628e-14,1.558994099753e-14,1.559704526017e-14
3.409500000000e+01,1.551224139843e-14,1.551218584242e-14,1.548876754476e-14
3.410000000000e+01,1.543487390963e-14,1.543481849277e-14,1.543675726993e-14
3.410500000000e+01,1.535789228605e-14,1.535783701438e-14,1.536606515410e-14
3.411000000000e+01,1.528129460353e-14,1.528123948271e-14,1.526799097844e-14
3.411500000000e+01,1.520507894746e-14,1.520502398283e-14,1.520897815492e-14
3.412000000000e+01,1.512924341276e-14,1.512918860934e-14,1.511865053207e-14
3.412500000000e+01,1.505378610387e-14,1.505373146636e-14,1.505562166255e-14
3.413000000000e+01,1.497870513463e-14,1.497865066744e-14,1.500544960961e-14
3.413500000000e+01,1.490399862831e-14,1.490394433557e-14,1.492528029359e-14
3.414000000000e+01,1.482966471750e-14,1.482961060309e-14,1.483480147075e-14
3.414500000000e+01,1.475570154411e-14,1.475564761164e-14,1.475644261886e-14
3.415000000000e+01,1.468210725930e-14,1.468205351215e-14,1.466235216728e-14
3.415500000000e+01,1.460888002343e-14,1.460882646477e-14,1.462778254793e-14
3.416000000000e+01,1.453601800604e-14,1.453596463880e-14,1.455884685311e-14
3.416500000000e+01,1.446351938579e-14,1.446346621271e-14,1.449020167251e-14
3.417000000000e+01,1.439138235040e-14,1.439132937403e-14,1.440949696816e-14
3.417500000000e+01,1.431960509664e-14,1.431955231933e-14,1.430898821074e-14
3.418000000000e+01,1.424818583025e-14,1.424813325419e-14,1.423840581435e-14
3.418500000000e+01,1.417712276591e-14,1.417707039312e-14,1.416651211130e-14
3.419000000000e+01,1.410641412721e-14,1.410636195955e-14,1.415339745609e-14
3.419500000000e+01,1.403605814658e-14,1.403600618576e-14,1.403423438940e-14
3.420000000000e+01,1.396605306526e-14,1.396600131285e-14,1.395327538719e-14
3.420500000000e+01,1.389639713327e-14,1.389634559071e-14,1.392512394720e-14
3.421000000000e+01,1.382708860934e-14,1.382703727793e-14,1.383694442528e-14
3.421500000000e+01,1.375812576087e-14,1.375807464180e-14,1.374684650434e-14
3.422000000000e+01,1.368950686392e-14,1.368945595826e-14,1.366239155614e-14
3.422500000000e+01,1.362123020311e-14,1.362117951183e-14,1.363827848418e-14
3.423000000000e+01,1.355329407164e-14,1.355324359559e-14,1.353677008567e-14
3.423500000000e+01,1.348569677121e-14,1.348564651115e-14,1.346309381717e-14
3.424000000000e+01,1.341843661198e-14,1.341838656858e-14,1.343172798946e-14
3.424500000000e+01,1.335151191253e-14,1.335146208637e-14,1.335397436013e-14
3.425000000000e+01,1.328492099984e-14,1.328487139140e-14,1.324503829415e-14
3.425500000000e+01,1.321866220920e-14,1.321861281892e-14,1.317684810120e-14
3.426000000000e+01,1.315273388424e-14,1.315268471244e-14,1.313497303293e-14
3.426500000000e+01,1.308713437681e-14,1.308708542376e-14,1.306797179160e-14
3.427000000000e+01,1.302186204700e-14,1.302181331290e-14,1.296327712276e-14
3.427500000000e+01,1.295691526306e-14,1.295686674806e-14,1.296933528677e-14
3.428000000000e+01,1.289229240138e-14,1.289224410555e-14,1.285760723949e-14
3.428500000000e+01,1.282799184647e-14,1.282794376982e-14,1.277282680781e-14
3.429000000000e+01,1.276401199085e-14,1.276396413336e-14,1.274134481147e-14
3.429500000000e+01,1.270035123508e-14,1.270030359666e-14,1.270152702407e-14
3.430000000000e+01,1.263700798771e-14,1.263696056821e-14,1.257582246301e-14
3.430500000000e+01,1.257398066518e-14,1.257393346444e-14,1.256920096157e-14
3.431000000000e+01,1.251126769188e-14,1.251122070965e-14,1.248458464388e-14
3.431500000000e+01,1.244886750000e-14,1.244882073604e-14,1.242680138551e-14
3.432000000000e+01,1.238677852960e-14,1.238673198359e-14,1.236470161380e-14
3.432500000000e+01,1.232499922849e-14,1.232495290009e-14,1.230549646229e-14
3.433000000000e+01,1.226352805222e-14,1.226348194105e-14,1.221862275955e-14
3.433500000000e+01,1.220236346404e-14,1.220231756970e-14,1.217543354457e-14
3.434000000000e+01,1.214150393488e-14,1.214145825692e-14,1.210533598893e-14
3.434500000000e+01,1.208094794327e-14,1.208090248123e-14,1.205657832201e-14
3.435000000000e+01,1.202069397536e-14,1.202064872874e-14,1.199832245428e-14
3.435500000000e+01,1.196074052481e-14,1.196069549309e-14,1.194796704241e-14
3.436000000000e+01,1.190108609281e-14,1.190104127544e-14,1.187780360725e-14
3.436500000000e+01,1.184172918804e-14,1.184168458445e-14,1.181601308140e-14
3.437000000000e+01,1.178266832659e-14,1.178262393620e-14,1.176301500398e-14
3.437500000000e+01,1.172390203197e-14,1.172385785415e-14,1.168139864505e-14
3.438000000000e+01,1.166542883503e-14,1.166538486916e-14,1.162625340728e-14
3.438500000000e+01,1.160724727396e-14,1.160720351940e-14,1.157378248684e-14
3.439000000000e+01,1.154935589426e-14,1.154931235033e-14,1.152984997178e-14
3.439500000000e+01,1.149175324865e-14,1.149170991467e-14,1.145787226931e-14
3.440000000000e+01,1.143443789707e-14,1.143439477236e-14,1.140920260936e-14
3.440500000000e+01,1.137740840667e-14,1.137736549052e-14,1.135890311355e-14
3.441000000000e+01,1.132066335173e-14,1.132062064340e-14,1.132340000251e-14
3.441500000000e+01,1.126420131362e-14,1.126415881239e-14,1.123578589124e-14
3.442000000000e+01,1.120802088081e-14,1.120797858594e-14,1.115974907457e-14
3.442500000000e+01,1.115212064881e-14,1.115207855953e-14,1.112712765454e-14
3.443000000000e+01,1.109649922011e-14,1.109645733567e-14,1.104117818679e-14
3.443500000000e+01,1.104115520420e-14,1.104111352382e-14,1.104668695098e-14
3.444000000000e+01,1.098608721749e-14,1.098604574038e-14,1.095406350053e-14
3.444500000000e+01,1.093129388328e-14,1.093125260866e-14,1.092307633873e-14
3.445000000000e+01,1.087677383175e-14,1.087673275883e-14,1.086737980618e-14
3.445500000000e+01,1.082252569991e-14,1.082248482788e-14,1.079536611245e-14
3.446000000000e+01,1.076854813156e-14,1.076850745961e-14,1.072932167498e-14
3.446500000000e+01,1.071483977728e-14,1.071479930459e-14,1.072706709828e-14
3.447000000000e+01,1.066139929435e-14,1.066135902012e-14,1.064184337945e-14
3.447500000000e+01,1.060822534678e-14,1.060818527017e-14,1.062077699507e-14
3.448000000000e+01,1.055531660522e-14,1.055527672541e-14,1.055785873674e-14
3.448500000000e+01,1.050267174696e-14,1.050263206311e-14,1.053878537895e-14
3.449000000000e+01,1.045028945588e-14,1.045024996716e-14,1.043679253032e-14
3.449500000000e+01,1.039816842243e-14,1.039812912801e-14,1.038472140960e-14
3.450000000000e+01,1.034630734360e-14,1.034626824263e-14,1.030891194395e-14
3.450500000000e+01,1.029470492284e-14,1.029466601449e-14,1.028808751151e-14
3.451000000000e+01,1.024335987012e-14,1.024332115354e-14,1.025598335814e-14
3.451500000000e+01,1.019227090181e-14,1.019223237615e-14,1.018162564302e-14
3.452000000000e+01,1.014143674068e-14,1.014139840510e-14,1.013417766025e-14
3.452500000000e+01,1.009085611589e-14,1.009081796954e-14,1.007817343426e-14
