z_m,Z_alpha_1e-05,Z_alpha_0.01
3.595000000000e-01,1.534250186099e+06,6.688807726849e+05
3.600000000000e-01,1.534250186099e+06,6.688807726849e+05
3.605000000000e-01,1.534250186099e+06,6.688807726849e+05
3.610000000000e-01,1.534250186099e+06,6.688807726849e+05
3.615000000000e-01,1.534250186099e+06,6.688807726849e+05
3.620000000000e-01,1.534250186099e+06,6.688807726849e+05
3.625000000000e-01,1.534250186099e+06,6.688807726849e+05
3.630000000000e-01,1.534250186099e+06,6.688807726849e+05
3.635000000000e-01,1.534250186099e+06,6.688807726849e+05
3.640000000000e-01,1.534250186099e+06,6.688807726849e+05
3.645000000000e-01,1.534250186099e+06,6.688807726849e+05
3.650000000000e-01,1.534250186099e+06,6.688807726849e+05
3.655000000000e-01,1.534250186099e+06,6.688807726849e+05
3.660000000000e-01,1.534250186099e+06,6.688807726849e+05
3.665000000000e-01,1.534250186099e+06,6.688807726849e+05
3.670000000000e-01,1.534250186099e+06,6.688807726849e+05
3.675000000000e-01,1.534250186099e+06,6.688807726849e+05
3.680000000000e-01,1.534250186099e+06,6.688807726849e+05
3.685000000000e-01,1.534250186099e+06,6.688807726849e+05
3.690000000000e-01,1.534250186099e+06,6.688807726849e+05
3.695000000000e-01,1.534250186099e+06,6.688807726849e+05
3.700000000000e-01,1.534250186099e+06,6.688807726849e+05
3.705000000000e-01,1.534250186099e+06,6.688807726849e+05
3.710000000000e-01,1.534250186099e+06,6.688807726849e+05
3.715000000000e-01,1.534250186099e+06,6.688807726849e+05
3.720000000000e-01,1.534250186099e+06,6.688807726849e+05
3.725000000000e-01,1.534250186099e+06,6.688807726849e+05
3.730000000000e-01,1.534250186099e+06,6.688807726849e+05
3.735000000000e-01,1.534250186099e+06,6.688807726849e+05
3.740000000000e-01,1.534250186099e+06,6.688807726849e+05
3.745000000000e-01,1.534250186099e+06,6.688807726849e+05
3.750000000000e-01,1.534250186099e+06,6.688807726849e+05
3.755000000000e-01,1.534250186099e+06,6.688807726849e+05
3.760000000000e-01,1.534250186099e+06,6.688807726849e+05
3.765000000000e-01,1.534250186099e+06,6.688807726849e+05
3.770000000000e-01,1.534250186099e+06,6.688807726849e+05
3.775000000000e-01,1.534250186099e+06,6.688807726849e+05
3.780000000000e-01,1.534250186099e+06,6.688807726849e+05
3.785000000000e-01,1.534250186099e+06,6.688807726849e+05
3.790000000000e-01,1.534250186099e+06,6.688807726849e+05
3.795000000000e-01,1.534250186099e+06,6.688807726849e+05
3.800000000000e-01,1.534250186099e+06,6.688807726849e+05
3.805000000000e-01,1.534250186099e+06,6.688807726849e+05
3.810000000000e-01,1.534250186099e+06,6.688807726849e+05
3.815000000000e-01,1.534250186099e+06,6.688807726849e+05
3.820000000000e-01,1.534250186099e+06,6.688807726849e+05
3.825000000000e-01,1.534250186099e+06,6.688807726849e+05
3.830000000000e-01,1.534250186099e+06,6.688807726849e+05
3.835000000000e-01,1.534250186099e+06,6.688807726849e+05
3.840000000000e-01,1.534250186099e+06,6.688807726849e+05
3.845000000000e-01,1.534250186099e+06,6.688807726849e+05
3.850000000000e-01,1.534250186099e+06,6.688807726849e+05
3.855000000000e-01,1.534250186099e+06,6.688807726849e+05
3.860000000000e-01,1.534250186099e+06,6.688807726849e+05
3.865000000000e-01,1.534250186099e+06,6.688807726849e+05
3.870000000000e-01,1.534250186099e+06,6.688807726849e+05
3.875000000000e-01,1.534250186099e+06,6.688807726849e+05
3.880000000000e-01,1.534250186099e+06,6.688807726849e+05
3.885000000000e-01,1.534250186099e+06,6.688807726849e+05
3.890000000000e-01,1.534250186099e+06,6.688807726849e+05
3.895000000000e-01,1.534250186099e+06,6.688807726849e+05
3.900000000000e-01,1.534250186099e+06,6.688807726849e+05
3.905000000000e-01,1.534250186099e+06,6.688807726849e+05
3.910000000000e-01,1.534250186099e+06,6.688807726849e+05
3.915000000000e-01,1.534250186099e+06,6.688807726849e+05
3.920000000000e-01,1.534250186099e+06,6.688807726849e+05
3.925000000000e-01,1.534250186099e+06,6.688807726849e+05
3.930000000000e-01,1.534250186099e+06,6.688807726849e+05
3.935000000000e-01,1.534250186099e+06,6.688807726849e+05
3.940000000000e-01,1.534250186099e+06,6.688807726849e+05
3.945000000000e-01,1.534250186099e+06,6.688807726849e+05
3.950000000000e-01,1.534250186099e+06,6.688807726849e+05
3.955000000000e-01,1.534250186099e+06,6.688807726849e+05
3.960000000000e-01,1.534250186099e+06,6.688807726849e+05
3.965000000000e-01,1.534250186099e+06,6.688807726849e+05
3.970000000000e-01,1.534250186099e+06,6.688807726849e+05
3.975000000000e-01,1.534250186099e+06,6.688807726849e+05
3.980000000000e-01,1.534250186099e+06,6.688807726849e+05
3.985000000000e-01,1.534250186099e+06,6.688807726849e+05
3.990000000000e-01,1.534250186099e+06,6.688807726849e+05
3.995000000000e-01,1.534250186099e+06,6.688807726849e+05
4.000000000000e-01,1.534250186099e+06,6.688807726849e+05
4.005000000000e-01,1.534250186099e+06,6.688807726849e+05
4.010000000000e-01,1.534250186099e+06,6.688807726849e+05
4.015000000000e-01,1.534250186099e+06,6.688807726849e+05
4.020000000000e-01,1.534250186099e+06,6.688807726849e+05
4.025000000000e-01,1.534250186099e+06,6.688807726849e+05
4.030000000000e-01,1.534250186099e+06,6.688807726849e+05
4.035000000000e-01,1.534250186099e+06,6.688807726849e+05
4.040000000000e-01,1.534250186099e+06,6.688807726849e+05
4.045000000000e-01,1.534250186099e+06,6.688807726849e+05
4.050000000000e-01,1.534250186099e+06,6.688807726849e+05
4.055000000000e-01,1.534250186099e+06,6.688807726849e+05
4.060000000000e-01,1.534250186099e+06,6.688807726849e+05
4.065000000000e-01,1.534250186099e+06,6.688807726849e+05
4.070000000000e-01,1.534250186099e+06,6.688807726849e+05
4.075000000000e-01,1.534250186099e+06,6.688807726849e+05
4.080000000000e-01,1.534250186099e+06,6.688807726849e+05
4.085000000000e-01,1.534250186099e+06,6.688807726849e+05
4.090000000000e-01,1.534250186099e+06,6.688807726849e+05
4.095000000000e-01,1.534250186099e+06,6.688807726849e+05
4.100000000000e-01,1.534250186099e+06,6.688807726849e+05
4.105000000000e-01,1.534250186099e+06,6.688807726849e+05
4.110000000000e-01,1.534250186099e+06,6.688807726849e+05
4.115000000000e-01,1.534250186099e+06,6.688807726849e+05
4.120000000000e-01,1.534250186099e+06,6.688807726849e+05
4.125000000000e-01,1.534250186099e+06,6.688807726849e+05
4.130000000000e-01,1.534250186099e+06,6.688807726849e+05
4.135000000000e-01,1.534250186099e+06,6.688807726849e+05
4.140000000000e-01,1.534250186099e+06,6.688807726849e+05
4.145000000000e-01,1.534250186099e+06,6.688807726849e+05
4.150000000000e-01,1.534250186099e+06,6.688807726849e+05
4.155000000000e-01,1.534250186099e+06,6.688807726849e+05
4.160000000000e-01,1.534250186099e+06,6.688807726849e+05
4.165000000000e-01,1.534250186099e+06,6.688807726849e+05
4.170000000000e-01,1.534250186099e+06,6.688807726849e+05
4.175000000000e-01,1.534250186099e+06,6.688807726849e+05
4.180000000000e-01,1.534250186099e+06,6.688807726849e+05
4.185000000000e-01,1.534250186099e+06,6.688807726849e+05
4.190000000000e-01,1.534250186099e+06,6.688807726849e+05
4.195000000000e-01,1.534250186099e+06,6.688807726849e+05
4.200000000000e-01,1.534250186099e+06,6.688807726849e+05
4.205000000000e-01,1.534250186099e+06,6.688807726849e+05
4.210000000000e-01,1.534250186099e+06,6.688807726849e+05
4.215000000000e-01,1.534250186099e+06,6.688807726849e+05
4.220000000000e-01,1.534250186099e+06,6.688807726849e+05
4.225000000000e-01,1.534250186099e+06,6.688807726849e+05
4.230000000000e-01,1.534250186099e+06,6.688807726849e+05
4.235000000000e-01,1.534250186099e+06,6.688807726849e+05
4.240000000000e-01,1.534250186099e+06,6.688807726849e+05
4.245000000000e-01,1.534250186099e+06,6.688807726849e+05
4.250000000000e-01,1.534250186099e+06,6.688807726849e+05
4.255000000000e-01,1.534250186099e+06,6.688807726849e+05
4.260000000000e-01,1.534250186099e+06,6.688807726849e+05
4.265000000000e-01,1.534250186099e+06,6.688807726849e+05
4.270000000000e-01,1.534250186099e+06,6.688807726849e+05
4.275000000000e-01,1.534250186099e+06,6.688807726849e+05
4.280000000000e-01,1.534250186099e+06,6.688807726849e+05
4.285000000000e-01,1.534250186099e+06,6.688807726849e+05
4.290000000000e-01,1.534250186099e+06,6.688807726849e+05
4.295000000000e-01,1.534250186099e+06,6.688807726849e+05
4.300000000000e-01,1.534250186099e+06,6.688807726849e+05
4.305000000000e-01,1.534250186099e+06,6.688807726849e+05
4.310000000000e-01,1.534250186099e+06,6.688807726849e+05
4.315000000000e-01,1.534250186099e+06,6.688807726849e+05
4.320000000000e-01,1.534250186099e+06,6.688807726849e+05
4.325000000000e-01,1.534250186099e+06,6.688807726849e+05
4.330000000000e-01,1.534250186099e+06,6.688807726849e+05
4.335000000000e-01,1.534250186099e+06,6.688807726849e+05
4.340000000000e-01,1.534250186099e+06,6.688807726849e+05
4.345000000000e-01,1.534250186099e+06,6.688807726849e+05
4.350000000000e-01,1.534250186099e+06,6.688807726849e+05
4.355000000000e-01,1.534250186099e+06,6.688807726849e+05
4.360000000000e-01,1.534250186099e+06,6.688807726849e+05
4.365000000000e-01,1.534250186099e+06,6.688807726849e+05
4.370000000000e-01,1.534250186099e+06,6.688807726849e+05
4.375000000000e-01,1.534250186099e+06,6.688807726849e+05
4.380000000000e-01,1.534250186099e+06,6.688807726849e+05
4.385000000000e-01,1.534250186099e+06,6.688807726849e+05
4.390000000000e-01,1.534250186099e+06,6.688807726849e+05
4.395000000000e-01,1.534250186099e+06,6.688807726849e+05
4.400000000000e-01,1.534250186099e+06,6.688807726849e+05
4.405000000000e-01,1.534250186099e+06,6.688807726849e+05
4.410000000000e-01,1.534250186099e+06,6.688807726849e+05
4.415000000000e-01,1.534250186099e+06,6.688807726849e+05
4.420000000000e-01,1.534250186099e+06,6.688807726849e+05
4.425000000000e-01,1.534250186099e+06,6.688807726849e+05
4.430000000000e-01,1.534250186099e+06,6.688807726849e+05
4.435000000000e-01,1.534250186099e+06,6.688807726849e+05
4.440000000000e-01,1.534250186099e+06,6.688807726849e+05
4.445000000000e-01,1.534250186099e+06,6.688807726849e+05
4.450000000000e-01,1.534250186099e+06,6.688807726849e+05
4.455000000000e-01,1.534250186099e+06,6.688807726849e+05
4.460000000000e-01,1.534250186099e+06,6.688807726849e+05
4.465000000000e-01,1.534250186099e+06,6.688807726849e+05
4.470000000000e-01,1.534250186099e+06,6.688807726849e+05
4.475000000000e-01,1.534250186099e+06,6.688807726849e+05
4.480000000000e-01,1.534250186099e+06,6.688807726849e+05
4.485000000000e-01,1.534250186099e+06,6.688807726849e+05
4.490000000000e-01,1.534250186099e+06,6.688807726849e+05
4.495000000000e-01,1.534250186099e+06,6.688807726849e+05
4.500000000000e-01,1.534250186099e+06,6.688807726849e+05
